experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr
point_robust_xyzI_512,42,1,0.6838293558075315,1.329954703648885,0.5935987089833243,0.11518324607329843,0.5,0.001
point_robust_xyzI_512,42,2,0.6157144194557553,1.0527784923712413,0.7920925228617536,0.33507853403141363,0.564954276492738,0.001
point_robust_xyzI_512,42,3,0.6304194756916591,0.7125502427419027,0.7676169983862292,0.675392670157068,0.6979558902635825,0.001
point_robust_xyzI_512,42,4,0.6355986481621152,0.6364445487658182,0.8006993006993006,0.7172774869109948,0.7018558364712211,0.001
point_robust_xyzI_512,42,5,0.5987329412074316,0.6072183648745219,0.7867132867132867,0.7643979057591623,0.7284830554061323,0.001
point_robust_xyzI_512,42,6,0.6087603881245568,0.5526893734931946,0.8238300161377085,0.8167539267015707,0.7383001613770844,0.001
point_robust_xyzI_512,42,7,0.6372898121674856,0.5833322207132975,0.7920925228617537,0.7905759162303665,0.7235072619688004,0.001
point_robust_xyzI_512,42,8,0.5862991497630164,0.5825370748837789,0.7681549220010759,0.8534031413612565,0.6601667563206025,0.001
point_robust_xyzI_512,42,9,0.581611305475235,0.6326013207435608,0.8098440021516945,0.7277486910994765,0.7670790747713825,0.0005
point_robust_xyzI_512,42,10,0.548751026391983,0.5905876159667969,0.7816030123722432,0.806282722513089,0.7521516944593867,0.0005
point_robust_xyzI_512,42,11,0.5456674765972864,0.5495361487070719,0.8254437869822484,0.8481675392670157,0.7758203335126412,0.0005
point_robust_xyzI_512,42,12,0.530272099233809,0.5641856094201406,0.8294782140935988,0.837696335078534,0.6908284023668638,0.0005
point_robust_xyzI_512,42,13,0.5474538136096228,0.5834603806336721,0.7955890263582572,0.7958115183246073,0.7264658418504573,0.0005
point_robust_xyzI_512,42,14,0.5117690236795516,0.5907907287279764,0.8238300161377085,0.7958115183246073,0.766003227541689,0.0005
point_robust_xyzI_512,42,15,0.5192542955988929,0.5413379073143005,0.8526089295320065,0.8010471204188482,0.768961807423346,0.0005
point_robust_xyzI_512,42,16,0.5278978248437246,0.5574365456899008,0.8206024744486283,0.8272251308900523,0.7046799354491662,0.0005
point_robust_xyzI_512,42,17,0.4958570145425342,0.607692539691925,0.7740720817643894,0.8115183246073299,0.6760355029585798,0.0005
point_robust_xyzI_512,42,18,0.5191338530608586,0.5682506362597147,0.7875201721355568,0.8534031413612565,0.7392415277030662,0.00025
point_robust_xyzI_512,42,19,0.4965618508202689,0.6383362213770548,0.7654653039268424,0.837696335078534,0.7303657880580958,0.00025
point_robust_xyzI_512,42,20,0.5224472000485375,0.660761833190918,0.742603550295858,0.8272251308900523,0.7046799354491662,0.00025
point_robust_xyzI_512,42,21,0.47202378511428833,0.5999193787574768,0.78698224852071,0.837696335078534,0.7303657880580958,0.000125
